title,area,station1,station2,station3,building_age,stories_tall,floor,price,administrative_cost,deposit,gratuity,rooms,sq_meters,link
ＪＲ中央線 立川駅 2階建 築13年,東京都立川市曙町３,ＪＲ中央線/立川駅 歩14分,ＪＲ南武線/西国立駅 歩15分,多摩都市モノレール/立川南駅 歩20分,13.0,2.0,2.0,7600.0,2000.0,7600.0,7600.0,1.0,30.75,https://suumo.jp/chintai/jnc_000022787659/?bc=100185992484
ヴィラ・シャルマン,東京都稲城市百村,京王相模原線/稲城駅 歩12分,ＪＲ南武線/南多摩駅 歩25分,京王相模原線/若葉台駅 歩29分,15.0,2.0,2.0,9300.0,4000.0,9300.0,0.0,2.0,63.43,https://suumo.jp/chintai/jnc_000055755197/?bc=100186783188
Ｍ・フローラ,東京都葛飾区東新小岩４,ＪＲ総武線/新小岩駅 歩13分,京成本線/京成小岩駅 バス26分 (バス停)東新小岩六丁目 歩3分,ＪＲ常磐線/金町駅 バス46分 (バス停)東新小岩六丁目 歩3分,27.0,2.0,2.0,6000.0,0.0,6000.0,6000.0,1.0,24.75,https://suumo.jp/chintai/jnc_000051398597/?bc=100166149859
グランデュール富士,東京都荒川区西日暮里２,ＪＲ山手線/西日暮里駅 歩4分,ＪＲ山手線/日暮里駅 歩6分,ＪＲ常磐線/三河島駅 歩13分,0.0,14.0,2.0,11900.0,6000.0,11900.0,11900.0,1.0,33.02,https://suumo.jp/chintai/jnc_000055306178/?bc=100184942158
グランデュール富士,東京都荒川区西日暮里２,ＪＲ山手線/西日暮里駅 歩4分,ＪＲ山手線/日暮里駅 歩6分,ＪＲ常磐線/三河島駅 歩13分,0.0,14.0,2.0,12100.0,6000.0,12100.0,12100.0,1.0,33.02,https://suumo.jp/chintai/jnc_000055306184/?bc=100184942199
グランデュール富士,東京都荒川区西日暮里２,ＪＲ山手線/西日暮里駅 歩4分,ＪＲ山手線/日暮里駅 歩6分,ＪＲ常磐線/三河島駅 歩13分,0.0,14.0,2.0,12200.0,6000.0,12200.0,12200.0,1.0,35.05,https://suumo.jp/chintai/jnc_000055306180/?bc=100184942186
グランデュール富士,東京都荒川区西日暮里２,ＪＲ山手線/西日暮里駅 歩4分,ＪＲ山手線/日暮里駅 歩6分,ＪＲ常磐線/三河島駅 歩13分,0.0,14.0,2.0,12200.0,6000.0,12200.0,12200.0,1.0,33.02,https://suumo.jp/chintai/jnc_000055306190/?bc=100184942203
グランデュール富士,東京都荒川区西日暮里２,ＪＲ山手線/西日暮里駅 歩4分,ＪＲ山手線/日暮里駅 歩6分,ＪＲ常磐線/三河島駅 歩13分,0.0,14.0,2.0,12200.0,6000.0,12200.0,12200.0,1.0,33.0,https://suumo.jp/chintai/jnc_000055306182/?bc=100184942157
グランデュール富士,東京都荒川区西日暮里２,ＪＲ山手線/西日暮里駅 歩4分,ＪＲ山手線/日暮里駅 歩6分,ＪＲ常磐線/三河島駅 歩13分,0.0,14.0,2.0,12300.0,6000.0,12300.0,12300.0,1.0,36.97,https://suumo.jp/chintai/jnc_000055306179/?bc=100184942169
グランデュール富士,東京都荒川区西日暮里２,ＪＲ山手線/西日暮里駅 歩4分,ＪＲ山手線/日暮里駅 歩6分,ＪＲ常磐線/三河島駅 歩13分,0.0,14.0,2.0,12300.0,6000.0,12300.0,12300.0,1.0,33.02,https://suumo.jp/chintai/jnc_000055306196/?bc=100184942180
グランデュール富士,東京都荒川区西日暮里２,ＪＲ山手線/西日暮里駅 歩4分,ＪＲ山手線/日暮里駅 歩6分,ＪＲ常磐線/三河島駅 歩13分,0.0,14.0,2.0,12400.0,6000.0,12400.0,12400.0,1.0,35.05,https://suumo.jp/chintai/jnc_000055306186/?bc=100184942175
グランデュール富士,東京都荒川区西日暮里２,ＪＲ山手線/西日暮里駅 歩4分,ＪＲ山手線/日暮里駅 歩6分,ＪＲ常磐線/三河島駅 歩13分,0.0,14.0,2.0,12400.0,6000.0,12400.0,12400.0,1.0,34.44,https://suumo.jp/chintai/jnc_000055306181/?bc=100184942201
グランデュール富士,東京都荒川区西日暮里２,ＪＲ山手線/西日暮里駅 歩4分,ＪＲ山手線/日暮里駅 歩6分,ＪＲ常磐線/三河島駅 歩13分,0.0,14.0,2.0,12400.0,6000.0,12400.0,12400.0,1.0,33.0,https://suumo.jp/chintai/jnc_000055306188/?bc=100184942198
グランデュール富士,東京都荒川区西日暮里２,ＪＲ山手線/西日暮里駅 歩4分,ＪＲ山手線/日暮里駅 歩6分,ＪＲ常磐線/三河島駅 歩13分,0.0,14.0,2.0,12500.0,6000.0,12500.0,12500.0,1.0,36.97,https://suumo.jp/chintai/jnc_000055306185/?bc=100184942154
グランデュール富士,東京都荒川区西日暮里２,ＪＲ山手線/西日暮里駅 歩4分,ＪＲ山手線/日暮里駅 歩6分,ＪＲ常磐線/三河島駅 歩13分,0.0,14.0,2.0,12500.0,6000.0,12500.0,12500.0,1.0,35.05,https://suumo.jp/chintai/jnc_000055306192/?bc=100184942151
グランデュール富士,東京都荒川区西日暮里２,ＪＲ山手線/西日暮里駅 歩4分,ＪＲ山手線/日暮里駅 歩6分,ＪＲ常磐線/三河島駅 歩13分,0.0,14.0,2.0,12500.0,6000.0,12500.0,12500.0,1.0,33.0,https://suumo.jp/chintai/jnc_000055306194/?bc=100184942189
グランデュール富士,東京都荒川区西日暮里２,ＪＲ山手線/西日暮里駅 歩4分,ＪＲ山手線/日暮里駅 歩6分,ＪＲ常磐線/三河島駅 歩13分,0.0,14.0,2.0,12600.0,6000.0,12600.0,12600.0,1.0,36.97,https://suumo.jp/chintai/jnc_000055306191/?bc=100184942202
グランデュール富士,東京都荒川区西日暮里２,ＪＲ山手線/西日暮里駅 歩4分,ＪＲ山手線/日暮里駅 歩6分,ＪＲ常磐線/三河島駅 歩13分,0.0,14.0,2.0,12600.0,6000.0,12600.0,12600.0,1.0,35.05,https://suumo.jp/chintai/jnc_000055306198/?bc=100184942150
グランデュール富士,東京都荒川区西日暮里２,ＪＲ山手線/西日暮里駅 歩4分,ＪＲ山手線/日暮里駅 歩6分,ＪＲ常磐線/三河島駅 歩13分,0.0,14.0,2.0,12600.0,6000.0,12600.0,12600.0,1.0,34.44,https://suumo.jp/chintai/jnc_000055306187/?bc=100184942200
グランデュール富士,東京都荒川区西日暮里２,ＪＲ山手線/西日暮里駅 歩4分,ＪＲ山手線/日暮里駅 歩6分,ＪＲ常磐線/三河島駅 歩13分,0.0,14.0,2.0,12600.0,6000.0,12600.0,12600.0,1.0,33.63,https://suumo.jp/chintai/jnc_000055306183/?bc=100184942170
グランデュール富士,東京都荒川区西日暮里２,ＪＲ山手線/西日暮里駅 歩4分,ＪＲ山手線/日暮里駅 歩6分,ＪＲ常磐線/三河島駅 歩13分,0.0,14.0,2.0,12600.0,6000.0,12600.0,12600.0,1.0,33.0,https://suumo.jp/chintai/jnc_000055306200/?bc=100184942178
グランデュール富士,東京都荒川区西日暮里２,ＪＲ山手線/西日暮里駅 歩4分,ＪＲ山手線/日暮里駅 歩6分,ＪＲ常磐線/三河島駅 歩13分,0.0,14.0,2.0,12700.0,6000.0,12700.0,12700.0,1.0,36.97,https://suumo.jp/chintai/jnc_000055306197/?bc=100184942145
グランデュール富士,東京都荒川区西日暮里２,ＪＲ山手線/西日暮里駅 歩4分,ＪＲ山手線/日暮里駅 歩6分,ＪＲ常磐線/三河島駅 歩13分,0.0,14.0,2.0,12700.0,6000.0,12700.0,12700.0,1.0,34.44,https://suumo.jp/chintai/jnc_000055306193/?bc=100184942144
グランデュール富士,東京都荒川区西日暮里２,ＪＲ山手線/西日暮里駅 歩4分,ＪＲ山手線/日暮里駅 歩6分,ＪＲ常磐線/三河島駅 歩13分,0.0,14.0,2.0,12800.0,6000.0,12800.0,12800.0,1.0,34.44,https://suumo.jp/chintai/jnc_000055306199/?bc=100184942184
グランデュール富士,東京都荒川区西日暮里２,ＪＲ山手線/西日暮里駅 歩4分,ＪＲ山手線/日暮里駅 歩6分,ＪＲ常磐線/三河島駅 歩13分,0.0,14.0,2.0,12800.0,6000.0,12800.0,12800.0,1.0,33.63,https://suumo.jp/chintai/jnc_000055306189/?bc=100184942146
グランデュール富士,東京都荒川区西日暮里２,ＪＲ山手線/西日暮里駅 歩4分,ＪＲ山手線/日暮里駅 歩6分,ＪＲ常磐線/三河島駅 歩13分,0.0,14.0,2.0,12900.0,6000.0,12900.0,12900.0,1.0,33.63,https://suumo.jp/chintai/jnc_000055306195/?bc=100184942153
グランデュール富士,東京都荒川区西日暮里２,ＪＲ山手線/西日暮里駅 歩4分,ＪＲ山手線/日暮里駅 歩6分,ＪＲ常磐線/三河島駅 歩13分,0.0,14.0,2.0,13000.0,6000.0,13000.0,13000.0,1.0,33.63,https://suumo.jp/chintai/jnc_000055306201/?bc=100184942176
グランデュール富士,東京都荒川区西日暮里２,ＪＲ山手線/西日暮里駅 歩4分,ＪＲ山手線/日暮里駅 歩6分,ＪＲ常磐線/三河島駅 歩13分,0.0,14.0,2.0,16700.0,8000.0,16700.0,16700.0,1.0,52.25,https://suumo.jp/chintai/jnc_000055306203/?bc=100184942148
グランデュール富士,東京都荒川区西日暮里２,ＪＲ山手線/西日暮里駅 歩4分,ＪＲ山手線/日暮里駅 歩6分,ＪＲ常磐線/三河島駅 歩13分,0.0,14.0,2.0,16800.0,8000.0,16800.0,16800.0,1.0,52.8,https://suumo.jp/chintai/jnc_000055306202/?bc=100184942161
グランデュール富士,東京都荒川区西日暮里２,ＪＲ山手線/西日暮里駅 歩4分,ＪＲ山手線/日暮里駅 歩6分,ＪＲ常磐線/三河島駅 歩13分,0.0,14.0,2.0,16800.0,8000.0,16800.0,16800.0,1.0,52.25,https://suumo.jp/chintai/jnc_000055306207/?bc=100184942179
グランデュール富士,東京都荒川区西日暮里２,ＪＲ山手線/西日暮里駅 歩4分,ＪＲ山手線/日暮里駅 歩6分,ＪＲ常磐線/三河島駅 歩13分,0.0,14.0,2.0,16800.0,8000.0,16800.0,16800.0,1.0,50.51,https://suumo.jp/chintai/jnc_000055306205/?bc=100184942204
グランデュール富士,東京都荒川区西日暮里２,ＪＲ山手線/西日暮里駅 歩4分,ＪＲ山手線/日暮里駅 歩6分,ＪＲ常磐線/三河島駅 歩13分,0.0,14.0,2.0,16900.0,8000.0,16900.0,16900.0,1.0,52.8,https://suumo.jp/chintai/jnc_000055306206/?bc=100184942167
グランデュール富士,東京都荒川区西日暮里２,ＪＲ山手線/西日暮里駅 歩4分,ＪＲ山手線/日暮里駅 歩6分,ＪＲ常磐線/三河島駅 歩13分,0.0,14.0,2.0,16900.0,8000.0,16900.0,16900.0,1.0,52.25,https://suumo.jp/chintai/jnc_000055306211/?bc=100184942195
グランデュール富士,東京都荒川区西日暮里２,ＪＲ山手線/西日暮里駅 歩4分,ＪＲ山手線/日暮里駅 歩6分,ＪＲ常磐線/三河島駅 歩13分,0.0,14.0,2.0,16900.0,8000.0,16900.0,16900.0,1.0,50.51,https://suumo.jp/chintai/jnc_000055306209/?bc=100184942152
グランデュール富士,東京都荒川区西日暮里２,ＪＲ山手線/西日暮里駅 歩4分,ＪＲ山手線/日暮里駅 歩6分,ＪＲ常磐線/三河島駅 歩13分,0.0,14.0,2.0,17000.0,8000.0,17000.0,17000.0,1.0,52.8,https://suumo.jp/chintai/jnc_000055306210/?bc=100184942165
グランデュール富士,東京都荒川区西日暮里２,ＪＲ山手線/西日暮里駅 歩4分,ＪＲ山手線/日暮里駅 歩6分,ＪＲ常磐線/三河島駅 歩13分,0.0,14.0,2.0,17000.0,8000.0,17000.0,17000.0,1.0,52.25,https://suumo.jp/chintai/jnc_000055306215/?bc=100184942173
グランデュール富士,東京都荒川区西日暮里２,ＪＲ山手線/西日暮里駅 歩4分,ＪＲ山手線/日暮里駅 歩6分,ＪＲ常磐線/三河島駅 歩13分,0.0,14.0,2.0,17000.0,8000.0,17000.0,17000.0,2.0,50.61,https://suumo.jp/chintai/jnc_000055306204/?bc=100184942149
グランデュール富士,東京都荒川区西日暮里２,ＪＲ山手線/西日暮里駅 歩4分,ＪＲ山手線/日暮里駅 歩6分,ＪＲ常磐線/三河島駅 歩13分,0.0,14.0,2.0,17000.0,8000.0,17000.0,17000.0,1.0,50.51,https://suumo.jp/chintai/jnc_000055306213/?bc=100184942143
グランデュール富士,東京都荒川区西日暮里２,ＪＲ山手線/西日暮里駅 歩4分,ＪＲ山手線/日暮里駅 歩6分,ＪＲ常磐線/三河島駅 歩13分,0.0,14.0,2.0,17100.0,8000.0,17100.0,17100.0,1.0,52.8,https://suumo.jp/chintai/jnc_000055306214/?bc=100184942193
グランデュール富士,東京都荒川区西日暮里２,ＪＲ山手線/西日暮里駅 歩4分,ＪＲ山手線/日暮里駅 歩6分,ＪＲ常磐線/三河島駅 歩13分,0.0,14.0,2.0,17100.0,8000.0,17100.0,17100.0,1.0,52.25,https://suumo.jp/chintai/jnc_000055306162/?bc=100184942174
グランデュール富士,東京都荒川区西日暮里２,ＪＲ山手線/西日暮里駅 歩4分,ＪＲ山手線/日暮里駅 歩6分,ＪＲ常磐線/三河島駅 歩13分,0.0,14.0,2.0,17100.0,8000.0,17100.0,17100.0,2.0,50.61,https://suumo.jp/chintai/jnc_000055306208/?bc=100184942160
グランデュール富士,東京都荒川区西日暮里２,ＪＲ山手線/西日暮里駅 歩4分,ＪＲ山手線/日暮里駅 歩6分,ＪＲ常磐線/三河島駅 歩13分,0.0,14.0,2.0,17100.0,8000.0,17100.0,17100.0,1.0,50.51,https://suumo.jp/chintai/jnc_000055306217/?bc=100184942142
グランデュール富士,東京都荒川区西日暮里２,ＪＲ山手線/西日暮里駅 歩4分,ＪＲ山手線/日暮里駅 歩6分,ＪＲ常磐線/三河島駅 歩13分,0.0,14.0,2.0,17200.0,8000.0,17200.0,17200.0,1.0,52.8,https://suumo.jp/chintai/jnc_000055306161/?bc=100184942159
グランデュール富士,東京都荒川区西日暮里２,ＪＲ山手線/西日暮里駅 歩4分,ＪＲ山手線/日暮里駅 歩6分,ＪＲ常磐線/三河島駅 歩13分,0.0,14.0,2.0,17200.0,8000.0,17200.0,17200.0,1.0,52.25,https://suumo.jp/chintai/jnc_000055306166/?bc=100184942188
グランデュール富士,東京都荒川区西日暮里２,ＪＲ山手線/西日暮里駅 歩4分,ＪＲ山手線/日暮里駅 歩6分,ＪＲ常磐線/三河島駅 歩13分,0.0,14.0,2.0,17200.0,8000.0,17200.0,17200.0,2.0,50.61,https://suumo.jp/chintai/jnc_000055306212/?bc=100184942192
グランデュール富士,東京都荒川区西日暮里２,ＪＲ山手線/西日暮里駅 歩4分,ＪＲ山手線/日暮里駅 歩6分,ＪＲ常磐線/三河島駅 歩13分,0.0,14.0,2.0,17200.0,8000.0,17200.0,17200.0,1.0,50.51,https://suumo.jp/chintai/jnc_000055306164/?bc=100184942183
グランデュール富士,東京都荒川区西日暮里２,ＪＲ山手線/西日暮里駅 歩4分,ＪＲ山手線/日暮里駅 歩6分,ＪＲ常磐線/三河島駅 歩13分,0.0,14.0,2.0,17300.0,8000.0,17300.0,17300.0,1.0,52.8,https://suumo.jp/chintai/jnc_000055306165/?bc=100184942156
グランデュール富士,東京都荒川区西日暮里２,ＪＲ山手線/西日暮里駅 歩4分,ＪＲ山手線/日暮里駅 歩6分,ＪＲ常磐線/三河島駅 歩13分,0.0,14.0,2.0,17300.0,8000.0,17300.0,17300.0,1.0,52.25,https://suumo.jp/chintai/jnc_000055306170/?bc=100184942185
グランデュール富士,東京都荒川区西日暮里２,ＪＲ山手線/西日暮里駅 歩4分,ＪＲ山手線/日暮里駅 歩6分,ＪＲ常磐線/三河島駅 歩13分,0.0,14.0,2.0,17300.0,8000.0,17300.0,17300.0,2.0,50.61,https://suumo.jp/chintai/jnc_000055306216/?bc=100184942177
グランデュール富士,東京都荒川区西日暮里２,ＪＲ山手線/西日暮里駅 歩4分,ＪＲ山手線/日暮里駅 歩6分,ＪＲ常磐線/三河島駅 歩13分,0.0,14.0,2.0,17300.0,8000.0,17300.0,17300.0,1.0,50.51,https://suumo.jp/chintai/jnc_000055306168/?bc=100184942190
グランデュール富士,東京都荒川区西日暮里２,ＪＲ山手線/西日暮里駅 歩4分,ＪＲ山手線/日暮里駅 歩6分,ＪＲ常磐線/三河島駅 歩13分,0.0,14.0,2.0,17400.0,8000.0,17400.0,17400.0,1.0,52.8,https://suumo.jp/chintai/jnc_000055306169/?bc=100184942172
グランデュール富士,東京都荒川区西日暮里２,ＪＲ山手線/西日暮里駅 歩4分,ＪＲ山手線/日暮里駅 歩6分,ＪＲ常磐線/三河島駅 歩13分,0.0,14.0,2.0,17400.0,8000.0,17400.0,17400.0,1.0,52.25,https://suumo.jp/chintai/jnc_000055306174/?bc=100184942182
グランデュール富士,東京都荒川区西日暮里２,ＪＲ山手線/西日暮里駅 歩4分,ＪＲ山手線/日暮里駅 歩6分,ＪＲ常磐線/三河島駅 歩13分,0.0,14.0,2.0,17400.0,8000.0,17400.0,17400.0,2.0,50.61,https://suumo.jp/chintai/jnc_000055306163/?bc=100184942187
グランデュール富士,東京都荒川区西日暮里２,ＪＲ山手線/西日暮里駅 歩4分,ＪＲ山手線/日暮里駅 歩6分,ＪＲ常磐線/三河島駅 歩13分,0.0,14.0,2.0,17400.0,8000.0,17400.0,17400.0,1.0,50.51,https://suumo.jp/chintai/jnc_000055306172/?bc=100184942191
グランデュール富士,東京都荒川区西日暮里２,ＪＲ山手線/西日暮里駅 歩4分,ＪＲ山手線/日暮里駅 歩6分,ＪＲ常磐線/三河島駅 歩13分,0.0,14.0,2.0,17500.0,8000.0,17500.0,17500.0,1.0,52.8,https://suumo.jp/chintai/jnc_000055306173/?bc=100184942162
グランデュール富士,東京都荒川区西日暮里２,ＪＲ山手線/西日暮里駅 歩4分,ＪＲ山手線/日暮里駅 歩6分,ＪＲ常磐線/三河島駅 歩13分,0.0,14.0,2.0,17500.0,8000.0,17500.0,17500.0,2.0,50.61,https://suumo.jp/chintai/jnc_000055306167/?bc=100184942197
グランデュール富士,東京都荒川区西日暮里２,ＪＲ山手線/西日暮里駅 歩4分,ＪＲ山手線/日暮里駅 歩6分,ＪＲ常磐線/三河島駅 歩13分,0.0,14.0,2.0,17500.0,8000.0,17500.0,17500.0,1.0,50.51,https://suumo.jp/chintai/jnc_000055306177/?bc=100184942147
グランデュール富士,東京都荒川区西日暮里２,ＪＲ山手線/西日暮里駅 歩4分,ＪＲ山手線/日暮里駅 歩6分,ＪＲ常磐線/三河島駅 歩13分,0.0,14.0,2.0,17600.0,8000.0,17600.0,17600.0,2.0,50.61,https://suumo.jp/chintai/jnc_000055306171/?bc=100184942196
グランデュール富士,東京都荒川区西日暮里２,ＪＲ山手線/西日暮里駅 歩4分,ＪＲ山手線/日暮里駅 歩6分,ＪＲ常磐線/三河島駅 歩13分,0.0,14.0,2.0,17700.0,8000.0,17700.0,17700.0,2.0,50.61,https://suumo.jp/chintai/jnc_000055306176/?bc=100184942194
グランデュール富士,東京都荒川区西日暮里２,ＪＲ山手線/西日暮里駅 歩4分,ＪＲ山手線/日暮里駅 歩6分,ＪＲ常磐線/三河島駅 歩13分,0.0,14.0,2.0,18000.0,8000.0,18000.0,18000.0,1.0,52.25,https://suumo.jp/chintai/jnc_000055314403/?bc=100186458607
コートダジュール,東京都稲城市矢野口,京王相模原線/京王よみうりランド駅 歩5分,ＪＲ南武線/矢野口駅 歩14分,京王相模原線/稲城駅 歩14分,7.0,2.0,1.0,7900.0,3000.0,0.0,7900.0,1.0,37.76,https://suumo.jp/chintai/jnc_000055736158/?bc=100186666105
ガーデンパレス,東京都稲城市大丸,ＪＲ南武線/南多摩駅 歩10分,ＪＲ南武線/稲城長沼駅 歩13分,京王相模原線/稲城駅 歩25分,23.0,3.0,3.0,8900.0,3000.0,0.0,0.0,2.0,53.06,https://suumo.jp/chintai/jnc_000013646553/?bc=100186407085
リヴシティ綾瀬ＷＥＳＴ,東京都足立区青井５,つくばエクスプレス/青井駅 歩10分,つくばエクスプレス/六町駅 歩12分,東京メトロ千代田線/北綾瀬駅 歩15分,4.0,10.0,6.0,6800.0,10000.0,0.0,0.0,1.0,20.88,https://suumo.jp/chintai/jnc_000055742850/?bc=100186752793
リヴシティ綾瀬ＷＥＳＴ,東京都足立区青井５,つくばエクスプレス/青井駅 歩10分,つくばエクスプレス/六町駅 歩12分,東京メトロ千代田線/北綾瀬駅 歩15分,4.0,10.0,6.0,6800.0,10000.0,0.0,0.0,1.0,20.88,https://suumo.jp/chintai/jnc_000055759905/?bc=100169289414
秋山マンションII,東京都台東区台東１,ＪＲ京浜東北線/秋葉原駅 歩9分,ＪＲ総武線/浅草橋駅 歩9分,東京メトロ日比谷線/仲御徒町駅 歩9分,12.0,3.0,2.0,8800.0,4000.0,8800.0,8800.0,1.0,22.23,https://suumo.jp/chintai/jnc_000055062704/?bc=100183919144
綾瀬グリーンハイツ,東京都足立区綾瀬５,ＪＲ常磐線/綾瀬駅 歩8分,つくばエクスプレス/青井駅 歩12分,東京メトロ千代田線/北綾瀬駅 歩18分,35.0,3.0,1.0,9000.0,2000.0,0.0,0.0,2.0,40.9,https://suumo.jp/chintai/jnc_000039617532/?bc=100183321647
イーストタウンヒルズ,東京都町田市南町田１,東急田園都市線/南町田グランベリーパーク駅 歩19分,東急田園都市線/つきみ野駅 歩25分,東急田園都市線/すずかけ台駅 歩23分,27.0,2.0,2.0,6400.0,3500.0,6400.0,0.0,2.0,52.17,https://suumo.jp/chintai/jnc_000044615771/?bc=100182882397
グランペールエリテ,東京都町田市小山町,京王相模原線/多摩境駅 歩10分,ＪＲ横浜線/相模原駅 歩30分,京王相模原線/南大沢駅 歩30分,14.0,2.0,1.0,5600.0,3000.0,5600.0,0.0,1.0,29.75,https://suumo.jp/chintai/jnc_000039547123/?bc=100186895281
グランペールエリテ,東京都町田市小山町,京王相模原線/多摩境駅 歩10分,ＪＲ横浜線/相模原駅 歩30分,京王相模原線/南大沢駅 歩30分,14.0,2.0,1.0,5700.0,3000.0,5700.0,0.0,1.0,29.75,https://suumo.jp/chintai/jnc_000033915687/?bc=100186069069
ＪＲ南武線 南多摩駅 2階建 築8年,東京都稲城市大丸,ＪＲ南武線/南多摩駅 歩4分,西武多摩川線/是政駅 歩14分,西武多摩川線/競艇場前駅 歩27分,8.0,2.0,2.0,9800.0,2000.0,9800.0,9800.0,2.0,61.13,https://suumo.jp/chintai/jnc_000055617124/?bc=100186162477
ＪＲ南武線 南多摩駅 2階建 築8年,東京都稲城市大丸,ＪＲ南武線/南多摩駅 歩4分,西武多摩川線/是政駅 歩14分,西武多摩川線/競艇場前駅 歩27分,8.0,2.0,2.0,9800.0,2000.0,9800.0,9800.0,2.0,61.13,https://suumo.jp/chintai/jnc_000055617123/?bc=100186162181
プラム二長町,東京都台東区台東１,ＪＲ山手線/秋葉原駅 歩8分,ＪＲ総武線/浅草橋駅 歩10分,都営大江戸線/蔵前駅 歩15分,1.0,5.0,4.0,9500.0,5000.0,9500.0,14250.0,1.0,22.08,https://suumo.jp/chintai/jnc_000046215292/?bc=100186998818
ボニート,東京都立川市柴崎町１,ＪＲ中央線/立川駅 歩16分,多摩都市モノレール/柴崎体育館駅 歩12分,ＪＲ青梅線/西立川駅 バス7分 (バス停)富士見町五丁目 歩4分,0.0,3.0,1.0,7350.0,2500.0,0.0,7350.0,1.0,26.09,https://suumo.jp/chintai/jnc_000055300042/?bc=100169674420
ボニート,東京都立川市柴崎町１,ＪＲ中央線/立川駅 歩16分,多摩都市モノレール/柴崎体育館駅 歩12分,ＪＲ青梅線/西立川駅 バス7分 (バス停)富士見町五丁目 歩4分,0.0,3.0,1.0,7450.0,2500.0,0.0,7450.0,1.0,26.15,https://suumo.jp/chintai/jnc_000055199665/?bc=100174189035
ボニート,東京都立川市柴崎町１,ＪＲ中央線/立川駅 歩16分,多摩都市モノレール/柴崎体育館駅 歩12分,ＪＲ青梅線/西立川駅 バス7分 (バス停)富士見町五丁目 歩4分,0.0,3.0,1.0,7550.0,2500.0,0.0,7550.0,1.0,26.9,https://suumo.jp/chintai/jnc_000055186928/?bc=100184120836
ボニート,東京都立川市柴崎町１,ＪＲ中央線/立川駅 歩16分,多摩都市モノレール/柴崎体育館駅 歩12分,ＪＲ青梅線/西立川駅 バス7分 (バス停)富士見町五丁目 歩4分,0.0,3.0,1.0,7650.0,2500.0,0.0,7650.0,1.0,26.09,https://suumo.jp/chintai/jnc_000055199664/?bc=100170260171
ボニート,東京都立川市柴崎町１,ＪＲ中央線/立川駅 歩16分,多摩都市モノレール/柴崎体育館駅 歩12分,ＪＲ青梅線/西立川駅 バス7分 (バス停)富士見町五丁目 歩4分,0.0,3.0,1.0,7750.0,2500.0,0.0,7750.0,1.0,30.42,https://suumo.jp/chintai/jnc_000055199663/?bc=100174189158
ボニート,東京都立川市柴崎町１,ＪＲ中央線/立川駅 歩16分,多摩都市モノレール/柴崎体育館駅 歩12分,ＪＲ青梅線/西立川駅 バス7分 (バス停)富士見町五丁目 歩4分,0.0,3.0,1.0,7750.0,2500.0,0.0,7750.0,1.0,26.09,https://suumo.jp/chintai/jnc_000052141390/?bc=100169450290
ボニート,東京都立川市柴崎町１,ＪＲ中央線/立川駅 歩16分,多摩都市モノレール/柴崎体育館駅 歩12分,ＪＲ青梅線/西立川駅 バス7分 (バス停)富士見町五丁目 歩4分,0.0,3.0,1.0,7750.0,2500.0,0.0,7750.0,1.0,26.09,https://suumo.jp/chintai/jnc_000055251727/?bc=100169450281
ボニート,東京都立川市柴崎町１,ＪＲ中央線/立川駅 歩16分,多摩都市モノレール/柴崎体育館駅 歩12分,ＪＲ青梅線/西立川駅 バス7分 (バス停)富士見町五丁目 歩4分,0.0,3.0,1.0,7850.0,2500.0,0.0,7850.0,1.0,26.15,https://suumo.jp/chintai/jnc_000052810405/?bc=100180421151
ボニート,東京都立川市柴崎町１,ＪＲ中央線/立川駅 歩16分,多摩都市モノレール/柴崎体育館駅 歩12分,ＪＲ青梅線/西立川駅 バス7分 (バス停)富士見町五丁目 歩4分,0.0,3.0,1.0,8050.000000000001,2500.0,0.0,8050.000000000001,1.0,26.09,https://suumo.jp/chintai/jnc_000052141393/?bc=100180421155
ＪＲ中央線 立川駅 3階建 新築,東京都立川市柴崎町１,ＪＲ中央線/立川駅 歩18分,多摩都市モノレール/立川南駅 歩17分,ＪＲ青梅線/立川駅 歩18分,0.0,3.0,1.0,7350.0,2500.0,0.0,7350.0,1.0,26.09,https://suumo.jp/chintai/jnc_000055282839/?bc=100171900664
ＪＲ中央線 立川駅 3階建 新築,東京都立川市柴崎町１,ＪＲ中央線/立川駅 歩18分,多摩都市モノレール/立川南駅 歩17分,ＪＲ青梅線/立川駅 歩18分,0.0,3.0,1.0,7450.0,2500.0,0.0,7450.0,1.0,26.15,https://suumo.jp/chintai/jnc_000055199669/?bc=100186830086
ＪＲ中央線 立川駅 3階建 新築,東京都立川市柴崎町１,ＪＲ中央線/立川駅 歩18分,多摩都市モノレール/立川南駅 歩17分,ＪＲ青梅線/立川駅 歩18分,0.0,3.0,1.0,7550.0,2500.0,0.0,7550.0,1.0,26.09,https://suumo.jp/chintai/jnc_000055199666/?bc=100181157542
ＪＲ中央線 立川駅 3階建 新築,東京都立川市柴崎町１,ＪＲ中央線/立川駅 歩18分,多摩都市モノレール/立川南駅 歩17分,ＪＲ青梅線/立川駅 歩18分,0.0,3.0,1.0,7650.0,2500.0,0.0,7650.0,1.0,26.09,https://suumo.jp/chintai/jnc_000055199668/?bc=100186830009
